PD,LGD,EAD,DF,Stage,ECL_base,ECL_Optimistic,ECL_Base,ECL_Pessimistic,ECL_weighted,actual_default
0.5705,0.45,64800.0,0.9524,3,15842.653,33269.5712,47527.9589,71291.9383,49904.3568,0
0.1555,0.45,68004.0,0.9524,2,4532.2647,9517.7559,13596.7941,20395.1912,14276.6338,0
0.1585,0.45,60240.0,0.9524,2,4091.5386,8592.2311,12274.6158,18411.9237,12888.3466,0
0.6357,0.45,72000.0,0.9524,3,19615.1702,41191.8574,58845.5105,88268.2658,61787.786,0
0.1984,0.45,80976.0,0.9524,2,6886.3243,14461.2809,20658.9728,30988.4591,21691.9214,0
0.5101,0.45,48600.0,0.9524,3,10625.3846,22313.3076,31876.1537,47814.2306,33469.9614,0
0.9275,0.45,17250.0,0.9524,3,6856.6219,14398.9061,20569.8658,22178.5714,19429.3023,0
0.2669,0.45,45012.0,0.9524,2,5148.6591,10812.184,15445.9772,23168.9658,16218.2761,0
0.1303,0.45,64800.0,0.9524,2,3617.88,7597.548,10853.6399,16280.4599,11396.3219,0
0.9341,0.45,64800.0,0.9524,3,25942.339,54478.9119,77827.0169,83314.2857,73361.8079,0
0.5263,0.45,33420.0,0.9524,3,7537.8748,15829.5371,22613.6244,33920.4367,23744.3057,0
0.2587,0.45,94392.0,0.9524,2,10466.0746,21978.7566,31398.2238,47097.3356,32968.135,0
0.1553,0.45,21600.0,0.9524,2,1437.6926,3019.1545,4313.0778,6469.6167,4528.7317,0
0.1839,0.45,64800.0,0.9524,2,5107.6206,10726.0032,15322.8618,22984.2927,16089.0049,0
0.9822,0.45,36090.0,0.9524,3,15191.8039,31902.7882,45575.4117,46401.4286,42363.76,0
0.5555,0.45,64800.0,0.9524,3,15426.842,32396.3683,46280.5261,69420.7891,48594.5524,0
0.2182,0.45,21500.0,0.9524,2,2010.7176,4222.5069,6032.1527,9048.2291,6333.7604,0
0.1509,0.45,64800.0,0.9524,2,4190.1595,8799.3349,12570.4785,18855.7177,13199.0024,0
0.3586,0.45,39600.0,0.9524,2,6085.962,12780.5202,18257.8861,27386.8291,19170.7804,0
0.1885,0.45,64800.0,0.9524,2,5233.7847,10990.9479,15701.3541,23552.0312,16486.4219,0
0.2109,0.45,145992.0,0.9524,2,13195.2016,27709.9234,39585.6049,59378.4074,41564.8852,0
0.5925,0.45,18908.0,0.9524,3,4800.9422,10081.9786,14402.8266,21604.2399,15122.9679,0
0.1719,0.45,26250.0,0.9524,2,1933.9589,4061.3138,5801.8768,8702.8152,6091.9707,0
0.1167,0.45,64800.0,0.9524,2,3242.2042,6808.6288,9726.6126,14589.9189,10212.9432,0
0.1619,0.45,64800.0,0.9524,3,4497.2828,9444.2938,13491.8483,20237.7725,14166.4407,1
0.652,0.45,15600.0,0.9524,3,4359.1825,9154.2832,13077.5474,19616.3211,13731.4248,0
0.168,0.45,64800.0,0.9524,2,4664.3944,9795.2283,13993.1832,20989.7749,14692.8424,0
0.3075,0.45,3600.0,0.9524,2,474.4723,996.3917,1423.4168,2135.1252,1494.5876,0
0.1312,0.45,64800.0,0.9524,2,3642.4429,7649.1302,10927.3288,16390.9932,11473.6952,0
0.7578,0.45,27498.0,0.9524,3,8930.9319,18754.957,26792.7958,35354.5714,26923.78,0
0.4397,0.45,9000.0,0.9524,3,1696.0389,3561.6816,5088.1166,7632.1749,5342.5224,1
0.4638,0.45,64800.0,0.9524,2,12881.0134,27050.1282,38643.0402,57964.5603,40575.1922,0
0.2325,0.45,75000.0,0.9524,2,7473.2438,15693.8119,22419.7313,33629.5969,23540.7178,0
0.2559,0.45,64800.0,0.9524,2,7105.5534,14921.6621,21316.6601,31974.9902,22382.4931,0
0.2213,0.45,52500.0,0.9524,2,4980.1222,10458.2567,14940.3667,22410.55,15687.385,0
0.2067,0.45,37440.0,0.9524,2,3316.3868,6964.4122,9949.1603,14923.7405,10446.6183,0
0.1607,0.45,37200.0,0.9524,2,2562.3885,5381.0159,7687.1656,11530.7484,8071.5239,0
0.329,0.45,22600.0,0.9524,2,3186.7707,6692.2184,9560.312,14340.4681,10038.3276,0
0.2841,0.45,80400.0,0.9524,2,9788.5779,20556.0135,29365.7336,44048.6004,30834.0203,0
0.6908,0.45,72000.0,0.9524,3,21315.0993,44761.7084,63945.2978,92571.4286,66305.9331,0
0.1579,0.45,20796.0,0.9524,2,1407.0808,2954.8696,4221.2423,6331.8634,4432.3044,0
0.1135,0.45,64800.0,0.9524,2,3152.3119,6619.855,9456.9356,14185.4035,9929.7824,0
0.4604,0.45,37500.0,0.9524,2,7399.5238,15538.9999,22198.5713,33297.8569,23308.4998,0
0.1865,0.45,98400.0,0.9524,2,7863.8683,16514.1234,23591.6049,35387.4073,24771.1851,0
0.0914,0.45,45000.0,0.9524,1,1763.3886,1234.372,1763.3886,2645.0829,1851.558,0
0.2543,0.45,12000.0,0.9524,2,1307.987,2746.7726,3923.9609,5885.9414,4120.1589,0
0.6637,0.45,28800.0,0.9524,3,8192.3153,17203.8622,24576.946,36865.4189,25805.7933,0
0.2675,0.45,30000.0,0.9524,2,3439.6227,7223.2077,10318.8681,15478.3022,10834.8116,0
0.2065,0.45,116820.0,0.9524,2,10340.1837,21714.3858,31020.5512,46530.8268,32571.5788,0
0.4679,0.45,8800.0,0.9524,2,1764.5463,3705.5473,5293.639,7940.4585,5558.3209,0
0.406,0.45,28400.0,0.9524,2,4941.1122,10376.3357,14823.3367,22235.0051,15564.5035,0
0.4822,0.45,37800.0,0.9524,2,7811.8994,16404.9887,23435.6981,35153.5472,24607.483,0
0.3173,0.45,64800.0,0.9524,2,8811.332,18503.7973,26433.9961,39650.9942,27755.6959,0
0.2413,0.45,58200.0,0.9524,2,6019.1648,12640.246,18057.4943,27086.2414,18960.369,0
0.4008,0.45,36240.0,0.9524,2,6225.2934,13073.1162,18675.8802,28013.8204,19609.6743,0
0.1249,0.45,31992.0,0.9524,2,1712.3526,3595.9405,5137.0579,7705.5868,5393.9108,0
0.182,0.45,80400.0,0.9524,3,6269.5767,13166.1111,18808.7301,28213.0952,19749.1666,1
0.3958,0.45,80676.0,0.9524,3,13685.8255,28740.2335,41057.4764,61586.2146,43110.3502,1
0.089,0.45,90000.0,0.9524,1,3431.4141,2401.9899,3431.4141,5147.1212,3602.9848,0
0.2005,0.45,164400.0,0.9524,2,14129.3772,29671.6921,42388.1315,63582.1973,44507.5381,0
0.3693,0.45,11664.0,0.9524,2,1846.0794,3876.7668,5538.2382,8307.3574,5815.1501,0
0.1726,0.45,87312.0,0.9524,2,6458.8201,13563.5223,19376.4604,29064.6907,20345.2835,0
0.4618,0.45,78000.0,0.9524,2,15437.0619,32417.83,46311.1857,69466.7785,48626.7449,0
0.0768,0.45,64800.0,0.9524,1,2132.2666,1492.5866,2132.2666,3198.3999,2238.88,0
0.6822,0.45,45000.0,0.9524,3,13157.0807,27629.8695,39471.2422,57857.1429,41107.3742,0
0.4821,0.45,64800.0,0.9524,2,13387.8895,28114.5679,40163.6684,60245.5026,42171.8518,0
0.9424,0.45,72000.0,0.9524,3,29079.0817,61066.0715,87237.245,92571.4286,82027.9975,1
0.2183,0.45,168000.0,0.9524,2,15720.5645,33013.1855,47161.6935,70742.5403,49519.7782,0
0.5275,0.45,108000.0,0.9524,3,24417.9595,51277.715,73253.8785,109880.8178,76916.5724,0
0.4035,0.45,36000.0,0.9524,2,6226.1964,13075.0125,18678.5892,28017.8839,19612.5187,0
0.2199,0.45,134808.0,0.9524,3,12706.316,26683.2635,38118.9479,57178.4219,40024.8953,1
0.7593,0.45,43092.0,0.9524,3,14021.8611,29445.9082,42065.5832,55404.0,42245.2687,0
0.7048,0.45,88800.0,0.9524,3,26824.2509,56330.9269,80472.7527,114171.4286,82861.9652,0
0.2322,0.45,23970.0,0.9524,2,2384.8806,5008.2492,7154.6418,10731.9627,7512.3739,0
0.271,0.45,80496.0,0.9524,2,9347.9238,19630.64,28043.7714,42065.657,29445.9599,0
0.2476,0.45,49200.0,0.9524,2,5220.3263,10962.6852,15660.9789,23491.4683,16444.0278,0
0.1966,0.45,8400.0,0.9524,2,707.9104,1486.6119,2123.7313,3185.5969,2229.9178,0
0.2024,0.45,17400.0,0.9524,2,1509.2649,3169.4562,4527.7946,6791.6919,4754.1843,0
0.6269,0.45,64800.0,0.9524,3,17410.3767,36561.7911,52231.1301,78346.6951,54842.6866,1
0.5312,0.45,38400.0,0.9524,3,8741.2409,18356.6058,26223.7226,39335.5839,27534.9087,0
0.1331,0.45,30000.0,0.9524,2,1711.683,3594.5344,5135.0491,7702.5737,5391.8016,0
0.6801,0.45,23088.0,0.9524,3,6729.1879,14131.2946,20187.5637,29684.5714,21047.7483,0
0.2509,0.45,16500.0,0.9524,2,1774.1364,3725.6864,5322.4092,7983.6138,5588.5296,0
0.1355,0.45,64800.0,0.9524,2,3762.8871,7902.063,11288.6614,16932.9921,11853.0945,0
0.871,0.45,12600.0,0.9524,3,4703.2587,9876.8433,14109.7761,16200.0,13574.0989,0
0.1233,0.45,156000.0,0.9524,2,8240.3286,17304.69,24720.9858,37081.4787,25957.0351,0
0.665,0.45,0.0,0.9524,3,0.0,0.0,0.0,0.0,0.0,1
0.8325,0.45,106500.0,0.9524,3,37996.4533,79792.552,113989.36,136928.5714,111174.9609,0
0.1523,0.45,64800.0,0.9524,2,4229.4422,8881.8286,12688.3266,19032.4899,13322.7429,0
0.5646,0.45,64800.0,0.9524,3,15680.3873,32928.8134,47041.162,70561.7429,49393.2201,0
0.1533,0.45,134196.0,0.9524,2,8814.3884,18510.2156,26443.1651,39664.7477,27765.3234,0
0.1946,0.45,60000.0,0.9524,2,5004.5092,10509.4694,15013.5277,22520.2915,15764.204,0
0.1786,0.45,24000.0,0.9524,2,1836.5279,3856.7085,5509.5836,8264.3754,5785.0628,0
0.175,0.45,12492.0,0.9524,2,937.0846,1967.8776,2811.2537,4216.8806,2951.8164,0
0.364,0.45,64800.0,0.9524,2,10109.0297,21228.9623,30327.0891,45490.6336,31843.4435,0
0.7935,0.45,32400.0,0.9524,3,11018.501,23138.852,33055.5029,41657.1429,32726.7502,1
0.4567,0.45,66000.0,0.9524,2,12917.7358,27127.2451,38753.2073,58129.811,40690.8677,0
0.3153,0.45,144000.0,0.9524,2,19460.4167,40866.875,58381.25,87571.8749,61300.3125,0
0.1245,0.45,30000.0,0.9524,2,1600.4703,3360.9876,4801.4108,7202.1162,5041.4814,0
0.6694,0.45,34008.0,0.9524,3,9756.4071,20488.4548,29269.2212,43724.5714,30687.8672,0
0.2472,0.45,60756.0,0.9524,2,6435.6506,13514.8662,19306.9518,28960.4276,20272.2994,0
0.7635,0.45,14400.0,0.9524,3,4711.8767,9894.9411,14135.6302,18514.2857,14170.1218,1
0.2894,0.45,70596.0,0.9524,2,8756.9742,18389.6458,26270.9226,39406.3839,27584.4687,0
0.1828,0.45,19500.0,0.9524,2,1527.6754,3208.1184,4583.0263,6874.5394,4812.1776,0
0.6551,0.45,13664.0,0.9524,3,3836.4927,8056.6347,11509.4782,17264.2173,12084.9521,0
0.1474,0.45,64800.0,0.9524,2,4093.0148,8595.331,12279.0443,18418.5664,12892.9965,0
0.1577,0.45,64800.0,0.9524,2,4379.6352,9197.2338,13138.9055,19708.3582,13795.8507,0
0.4115,0.45,64800.0,0.9524,2,11426.7704,23996.2179,34280.3113,51420.467,35994.3269,0
0.2005,0.45,60000.0,0.9524,2,5155.1462,10825.807,15465.4386,23198.1579,16238.7106,0
0.4104,0.45,189000.0,0.9524,2,33240.0215,69804.0451,99720.0645,149580.0967,104706.0677,0
0.4324,0.45,66174.0,0.9524,2,12261.8404,25749.8649,36785.5213,55178.282,38624.7974,0
0.826,0.45,59328.0,0.9524,3,21002.5334,44105.32,63007.6001,76278.8571,61599.8443,0
0.088,0.45,40776.0,0.9524,1,1537.7481,1076.4237,1537.7481,2306.6222,1614.6355,0
0.9617,0.45,90000.0,0.9524,3,37093.9853,77897.3691,111281.9558,115714.2857,104043.8916,0
0.9315,0.45,34992.0,0.9524,3,13968.6324,29334.1281,41905.8972,44989.7143,39533.9092,0
0.5315,0.45,124992.0,0.9524,3,28469.3942,59785.7277,85408.1825,128112.2737,89678.5916,0
0.1675,0.45,124800.0,0.9524,2,8957.365,18810.4666,26872.0951,40308.1426,28215.6998,0
0.5008,0.45,35768.0,0.9524,3,7677.5425,16122.8392,23032.6275,34548.9412,24184.2588,0
0.6686,0.45,47700.0,0.9524,3,13667.8031,28702.3865,41003.4093,61328.5714,43009.4441,0
0.3224,0.45,30000.0,0.9524,2,4144.8762,8704.24,12434.6285,18651.9428,13056.3599,0
0.6879,0.45,50400.0,0.9524,3,14858.8529,31203.591,44576.5586,64800.0,46289.1771,1
0.093,0.45,48000.0,0.9524,1,1912.5637,1338.7946,1912.5637,2868.8455,2008.1919,0
0.2193,0.45,30330.0,0.9524,2,2850.104,5985.2184,8550.312,12825.4681,8977.8277,0
0.2447,0.45,80400.0,0.9524,2,8433.3566,17710.0488,25300.0698,37950.1046,26565.0733,0
0.3271,0.45,36000.0,0.9524,2,5047.2455,10599.2155,15141.7365,22712.6047,15898.8233,0
0.2147,0.45,67392.0,0.9524,2,6201.6701,13023.5072,18605.0103,27907.5155,19535.2609,0
0.2623,0.45,26130.0,0.9524,2,2937.4851,6168.7188,8812.4554,13218.6831,9253.0782,0
0.8367,0.45,14400.0,0.9524,3,5163.9324,10844.258,15491.7972,18514.2857,15085.5345,0
0.2938,0.45,69996.0,0.9524,2,8814.7878,18511.0545,26444.3635,39666.5453,27766.5817,0
0.2746,0.45,117600.0,0.9524,2,13842.1725,29068.5623,41526.5175,62289.7763,43602.8434,0
0.7083,0.45,51600.0,0.9524,3,15662.9376,32892.1689,46988.8127,66342.8571,48303.1628,0
0.555,0.45,64800.0,0.9524,3,15414.2979,32370.0255,46242.8936,69364.3404,48555.0383,0
0.414,0.45,41916.0,0.9524,2,7437.4854,15618.7194,22312.4563,33468.6844,23428.0791,0
0.0816,0.45,26568.0,0.9524,1,929.0126,650.3088,929.0126,1393.5189,975.4632,0
0.21,0.45,30000.0,0.9524,2,2700.3386,5670.7111,8101.0159,12151.5238,8506.0666,0
0.3103,0.45,4.0,0.9524,2,0.5319,1.1169,1.5956,2.3934,1.6754,0
0.3031,0.45,47460.0,0.9524,2,6164.3793,12945.1964,18493.1378,27739.7067,19417.7947,0
0.3123,0.45,80700.0,0.9524,2,10800.8644,22681.8153,32402.5933,48603.89,34022.723,0
0.4323,0.45,32400.0,0.9524,2,6003.2868,12606.9023,18009.8604,27014.7906,18910.3534,0
0.1615,0.45,108000.0,0.9524,2,7475.0375,15697.5788,22425.1126,33637.6689,23546.3682,0
0.1352,0.45,64800.0,0.9524,2,3756.0242,7887.6508,11268.0725,16902.1088,11831.4762,0
0.3745,0.45,185004.0,0.9524,2,29696.0809,62361.7698,89088.2426,133632.3639,93542.6547,0
0.1399,0.45,84000.0,0.9524,2,5035.778,10575.1339,15107.3341,22661.0012,15862.7008,0
0.677,0.45,15708.0,0.9524,3,4557.5327,9570.8186,13672.598,20196.0,14278.0037,1
0.2934,0.45,68400.0,0.9524,2,8601.4785,18063.1049,25804.4355,38706.6533,27094.6573,0
0.2926,0.45,84000.0,0.9524,2,10533.9494,22121.2938,31601.8483,47402.7725,33181.9408,0
0.1328,0.45,64800.0,0.9524,2,3688.4519,7745.7489,11065.3556,16598.0334,11618.6234,0
0.1843,0.45,32400.0,0.9524,2,2559.3593,5374.6544,7678.0778,11517.1166,8061.9817,0
0.1355,0.45,142392.0,0.9524,2,8267.2711,17361.2693,24801.8133,37202.72,26041.904,0
0.2831,0.45,60000.0,0.9524,2,7280.8269,15289.7365,21842.4807,32763.7211,22934.6048,0
0.1581,0.45,110856.0,0.9524,2,7511.0998,15773.3096,22533.2995,33799.9492,23659.9645,0
0.9302,0.45,69000.0,0.9524,3,27506.0914,57762.792,82518.2743,88714.2857,77878.4065,0
0.7654,0.45,28500.0,0.9524,3,9348.2819,19631.392,28044.8457,36642.8571,28090.9851,0
0.2077,0.45,51000.0,0.9524,2,4538.8483,9531.5814,13616.5448,20424.8172,14297.372,0
0.6917,0.45,27924.0,0.9524,3,8278.1975,17384.2147,24834.5925,35902.2857,25738.9213,0
0.171,0.45,42000.0,0.9524,2,3077.4868,6462.7223,9232.4604,13848.6906,9694.0834,0
0.1671,0.45,41250.0,0.9524,2,2953.9681,6203.333,8861.9043,13292.8565,9304.9995,0
0.2412,0.45,32400.0,0.9524,2,3349.7266,7034.4259,10049.1799,15073.7699,10551.6389,0
0.313,0.45,0.0,0.9524,2,0.0,0.0,0.0,0.0,0.0,0
0.4329,0.45,27498.0,0.9524,3,5101.6527,10713.4707,15304.9582,22957.4373,16070.2061,1
0.112,0.45,120780.0,0.9524,2,5798.1695,12176.156,17394.5085,26091.7628,18264.234,0
0.6706,0.45,49200.0,0.9524,3,14139.126,29692.1647,42417.3781,63257.1429,44446.0159,0
0.5708,0.45,24000.0,0.9524,3,5870.6862,12328.441,17612.0586,26418.0879,18492.6616,1
0.112,0.45,64800.0,0.9524,2,3111.742,6534.6582,9335.2261,14002.8391,9801.9874,0
0.7109,0.45,78456.0,0.9524,3,23902.2314,50194.6859,71706.6942,100872.0,73620.0186,1
0.3326,0.45,25200.0,0.9524,2,3592.0689,7543.3448,10776.2068,16164.3103,11315.0172,0
0.339,0.45,25000.0,0.9524,2,3632.2259,7627.6743,10896.6776,16345.0164,11441.5115,0
0.6582,0.45,64800.0,0.9524,3,18280.4364,38388.9163,54841.3091,82261.9636,57583.3745,0
0.5848,0.45,21600.0,0.9524,3,5413.7953,11368.9702,16241.386,24362.079,17053.4553,0
0.1083,0.45,64800.0,0.9524,2,3007.1716,6315.0605,9021.5149,13532.2724,9472.5907,0
0.7584,0.45,53604.0,0.9524,3,17422.0166,36586.2349,52266.0499,68919.4286,52509.4408,0
0.184,0.45,21600.0,0.9524,2,1702.9516,3576.1983,5108.8548,7663.2821,5364.2975,0
0.2385,0.45,39000.0,0.9524,2,3986.3315,8371.2962,11958.9946,17938.4918,12556.9443,0
0.1986,0.45,64800.0,0.9524,2,5514.3701,11580.1773,16543.1104,24814.6656,17370.2659,0
0.1079,0.45,88800.0,0.9524,2,4104.4872,8619.4231,12313.4615,18470.1923,12929.1346,0
0.2627,0.45,10500.0,0.9524,2,1182.0185,2482.2388,3546.0554,5319.0832,3723.3582,0
0.1377,0.45,126000.0,0.9524,2,7433.2244,15609.7713,22299.6733,33449.5099,23414.6569,0
0.0946,0.45,126000.0,0.9524,1,5106.3454,3574.4418,5106.3454,7659.5181,5361.6627,0
0.1623,0.45,86724.0,0.9524,2,6034.0987,12671.6073,18102.2962,27153.4443,19007.411,0
0.08,0.45,78000.0,0.9524,1,2675.5112,1872.8579,2675.5112,4013.2668,2809.2868,0
0.0997,0.45,64800.0,0.9524,1,2768.0839,1937.6587,2768.0839,4152.1258,2906.4881,0
0.1913,0.45,52152.0,0.9524,2,4276.1823,8979.9828,12828.5469,19242.8203,13469.9742,0
0.6165,0.45,107400.0,0.9524,3,28378.0904,59593.9898,85134.2711,127701.4066,89390.9846,0
0.1182,0.45,36000.0,0.9524,2,1823.8821,3830.1524,5471.6463,8207.4695,5745.2287,0
0.2462,0.45,6000.0,0.9524,2,632.9701,1329.2373,1898.9104,2848.3655,1993.8559,0
0.9941,0.45,15840.0,0.9524,3,6748.7495,14172.374,20246.2485,20365.7143,18757.6463,1
0.316,0.45,102000.0,0.9524,2,13812.0216,29005.2455,41436.0649,62154.0974,43507.8682,0
0.3383,0.45,45504.0,0.9524,2,6597.7749,13855.3272,19793.3246,29689.9869,20782.9909,0
0.3118,0.45,7375.2,0.9524,2,985.557,2069.6696,2956.6709,4435.0063,3104.5044,0
0.2653,0.45,60744.0,0.9524,2,6905.939,14502.4718,20717.8169,31076.7253,21753.7077,0
0.1978,0.45,72000.0,0.9524,2,6103.6822,12817.7327,18311.0467,27466.5701,19226.5991,0
0.0927,0.45,24000.0,0.9524,1,953.8756,667.7129,953.8756,1430.8134,1001.5694,0
0.6779,0.45,19200.0,0.9524,3,5577.8485,11713.4818,16733.5455,24685.7143,17466.5718,0
0.3294,0.45,32748.0,0.9524,2,4623.283,9708.8942,13869.8489,20804.7733,14563.3413,0
0.1631,0.45,30000.0,0.9524,2,2097.5227,4404.7976,6292.568,9438.852,6607.1964,0
0.8405,0.45,50400.0,0.9524,3,18154.5858,38124.6303,54463.7575,64800.0,52963.0363,0
0.3708,0.45,16200.0,0.9524,2,2574.4612,5406.3685,7723.3836,11585.0754,8109.5528,0
0.3471,0.45,24192.0,0.9524,2,3598.5994,7557.0587,10795.7981,16193.6971,11335.588,0
0.125,0.45,64800.0,0.9524,2,3470.2754,7287.5783,10410.8262,15616.2393,10931.3675,0
0.1526,0.45,64800.0,0.9524,2,4238.0224,8899.847,12714.0671,19071.1007,13349.7705,0
0.5295,0.45,205887.24,0.9524,3,46721.4988,98115.1474,140164.4963,210246.7444,147172.7211,0
0.182,0.45,48126.0,0.9524,2,3753.3706,7882.0782,11260.1118,16890.1676,11823.1174,0
0.2166,0.45,18626.4,0.9524,2,1729.2021,3631.3243,5187.6062,7781.4092,5446.9865,0
0.7003,0.45,17676.0,0.9524,3,5305.1047,11140.7199,15915.3142,22726.2857,16424.4085,0
0.3099,0.45,27200.0,0.9524,3,3612.3582,7585.9523,10837.0747,16255.6121,11378.9285,1
0.1423,0.45,21600.0,0.9524,2,1316.8454,2765.3754,3950.5363,5925.8045,4148.0632,0
0.1633,0.45,34032.0,0.9524,2,2381.6411,5001.4463,7144.9233,10717.385,7502.1695,0
0.3258,0.45,75600.0,0.9524,2,10555.4956,22166.5407,31666.4867,47499.73,33249.811,0
0.2651,0.45,16800.0,0.9524,2,1908.9077,4008.7062,5726.7231,8590.0847,6013.0593,0
0.5367,0.45,62736.0,0.9524,3,14431.3462,30305.8271,43294.0387,64941.058,45458.7406,0
0.2465,0.45,21690.0,0.9524,2,2291.2903,4811.7096,6873.8708,10310.8063,7217.5644,0
0.1832,0.45,58980.0,0.9524,2,4630.3114,9723.6539,13890.9341,20836.4012,14585.4808,0
0.1951,0.45,84000.0,0.9524,2,7021.8374,14745.8585,21065.5122,31598.2683,22118.7878,0
0.2463,0.45,19734.0,0.9524,2,2083.19,4374.6989,6249.5699,9374.3548,6562.0484,0
0.2779,0.45,81000.0,0.9524,2,9647.2967,20259.3231,28941.8902,43412.8353,30388.9847,0
0.1789,0.45,10500.0,0.9524,2,804.9722,1690.4415,2414.9165,3622.3747,2535.6623,0
0.1616,0.45,30600.0,0.9524,2,2118.8871,4449.6629,6356.6613,9534.9919,6674.4943,0
0.2917,0.45,32640.0,0.9524,2,4081.0971,8570.3039,12243.2913,18364.9369,12855.4558,0
0.1207,0.45,19992.0,0.9524,2,1033.7361,2170.8457,3101.2082,4651.8123,3256.2686,0
0.6812,0.45,13864.0,0.9524,3,4047.7874,8500.3535,12143.3621,17825.1429,12653.0551,0
0.3585,0.45,137784.0,0.9524,2,21167.6559,44452.0773,63502.9676,95254.4514,66678.116,0
0.1304,0.45,64800.0,0.9524,2,3622.4032,7607.0468,10867.2097,16300.8146,11410.5702,0
0.2116,0.45,24000.0,0.9524,2,2176.3077,4570.2461,6528.923,9793.3845,6855.3692,0
0.6134,0.45,64800.0,0.9524,3,17034.9703,35773.4377,51104.911,76657.3665,53660.1566,0
0.1938,0.45,126120.0,0.9524,2,10477.1413,22001.9967,31431.4238,47147.1357,33002.995,0
0.5056,0.45,18000.0,0.9524,3,3900.1177,8190.2473,11700.3532,17550.5298,12285.3709,0
0.1933,0.45,11200.0,0.9524,2,927.9815,1948.7613,2783.9446,4175.917,2923.1419,0
0.5258,0.45,50000.0,0.9524,3,11267.1109,23660.9329,33801.3328,50701.9991,35491.3994,0
0.12,0.45,66000.0,0.9524,2,3394.7111,7128.8934,10184.1334,15276.2002,10693.3401,0
0.211,0.45,60000.0,0.9524,2,5425.4538,11393.4529,16276.3613,24414.5419,17090.1794,0
0.207,0.45,23332.0,0.9524,2,2069.7563,4346.4883,6209.269,9313.9035,6519.7324,0
0.1499,0.45,11696.0,0.9524,2,751.1408,1577.3956,2253.4223,3380.1334,2366.0934,0
0.5047,0.45,46080.0,0.9524,3,9967.7593,20932.2945,29903.2778,44854.9167,31398.4417,1
0.7257,0.45,41000.0,0.9524,3,12751.916,26779.0236,38255.748,52714.2857,39001.2013,0
0.3898,0.45,60864.0,0.9524,2,10167.6066,21351.9739,30502.8198,45754.2297,32027.9608,0
0.2547,0.45,49998.0,0.9524,2,5457.1968,11460.1133,16371.5905,24557.3857,17190.17,0
0.103,0.45,64800.0,0.9524,2,2859.8917,6005.7727,8579.6752,12869.5128,9008.659,0
0.4775,0.45,23700.0,0.9524,2,4849.7099,10184.3908,14549.1298,21823.6946,15276.5863,0
0.0871,0.45,19200.0,0.9524,1,717.0153,501.9107,717.0153,1075.523,752.8661,0
0.471,0.45,64800.0,0.9524,2,13079.3422,27466.6187,39238.0267,58857.04,41199.928,0
0.1804,0.45,51744.0,0.9524,2,4001.2533,8402.632,12003.76,18005.64,12603.948,0
0.1207,0.45,39396.0,0.9524,2,2037.9382,4279.6702,6113.8145,9170.7218,6419.5052,0
0.3076,0.45,52732.0,0.9524,3,6952.4954,14600.2404,20857.4863,31286.2294,21900.3606,1
0.4023,0.45,205887.24,0.9524,2,35500.9015,74551.8932,106502.7046,159754.0569,111827.8398,0
0.1161,0.45,18800.0,0.9524,2,935.3437,1964.2218,2806.0312,4209.0468,2946.3328,0
0.1434,0.45,64800.0,0.9524,2,3982.7547,8363.7848,11948.264,17922.396,12545.6772,0
0.695,0.45,9996.0,0.9524,3,2977.5172,6252.7862,8932.5517,12852.0,9242.4724,1
0.2985,0.45,23598.0,0.9524,2,3018.8317,6339.5466,9056.4951,13584.7427,9509.3199,0
0.2295,0.45,36000.0,0.9524,2,3541.6113,7437.3838,10624.834,15937.251,11156.0757,0
0.1891,0.45,99600.0,0.9524,2,8070.8913,16948.8717,24212.6739,36319.0109,25423.3076,0
0.1611,0.45,60000.0,0.9524,2,4141.8214,8697.8249,12425.4642,18638.1963,13046.7374,0
0.1039,0.45,64800.0,0.9524,2,2886.4527,6061.5507,8659.3582,12989.0373,9092.3261,0
0.1519,0.45,76800.0,0.9524,2,4998.3466,10496.5278,14995.0397,22492.5595,15744.7917,0
0.1756,0.45,64800.0,0.9524,2,4877.8953,10243.5802,14633.6859,21950.5289,15365.3702,0
0.2039,0.45,64800.0,0.9524,2,5662.5248,11891.302,16987.5743,25481.3615,17836.953,0
0.7808,0.45,23552.0,0.9524,3,7880.7116,16549.4944,23642.1348,30281.1429,23528.7267,0
0.6448,0.45,31992.0,0.9524,3,8840.2427,18564.5097,26520.7281,39781.0921,27846.7645,0
0.1817,0.45,64800.0,0.9524,2,5046.3622,10597.3607,15139.0867,22708.63,15896.041,0
0.0991,0.45,64800.0,0.9524,1,2751.0979,1925.7685,2751.0979,4126.6468,2888.6528,0
0.498,0.45,19200.0,0.9524,2,4097.9662,8605.7291,12293.8987,18440.8481,12908.5937,0
0.2226,0.45,106800.0,0.9524,2,10189.0969,21397.1035,30567.2908,45850.9361,32095.6553,0
0.2166,0.45,58800.0,0.9524,2,5457.6959,11461.1614,16373.0877,24559.6316,17191.7421,0
0.1538,0.45,79200.0,0.9524,2,5220.4672,10962.9811,15661.4016,23492.1024,16444.4717,0
0.1938,0.45,41100.0,0.9524,2,3414.1986,7169.8171,10242.5958,15363.8937,10754.7256,0
0.9073,0.45,28800.0,0.9524,3,11199.1929,23518.3051,33597.5788,37028.5714,31935.5085,1
0.3289,0.45,60000.0,0.9524,2,8456.9714,17759.6399,25370.9142,38056.3712,26639.4599,0
